Date,Open,High,Low,Close,Volume,Adj Close
2016-04-19,25.27,25.360001,25.17,25.190001,7600,25.190001
2016-04-18,25.440001,25.450001,25.139999,25.200001,15000,25.200001
2016-04-15,25.50,25.50,25.09,25.219999,14600,25.219999
2016-04-14,25.48,25.549999,25.309999,25.50,6600,25.50
2016-04-13,25.219999,25.496,25.219999,25.496,2700,25.496
2016-04-12,25.40,25.549999,25.334,25.396999,6500,25.396999
2016-04-11,25.60,25.639999,25.10,25.110001,5100,25.110001
2016-04-08,25.587999,25.65,25.473,25.59,1700,25.59
2016-04-07,25.65,25.65,25.59,25.639999,3300,25.639999
2016-04-06,25.65,25.65,25.639999,25.65,600,25.65
2016-04-05,25.51,25.65,25.50,25.65,2900,25.65
2016-04-04,25.51,25.51,25.030001,25.51,4300,25.51
2016-04-01,25.51,25.51,25.51,25.51,1000,25.51
2016-03-31,25.68,25.690001,25.51,25.51,8700,25.51
2016-03-30,25.50,25.731001,25.447001,25.731001,1400,25.731001
2016-03-29,25.40,25.50,25.40,25.49,3900,25.49
2016-03-28,25.40,25.40,25.152,25.389999,3500,25.389999
2016-03-24,25.25,25.389999,25.108999,25.25,3300,25.25
2016-03-23,25.32,25.329,25.200001,25.280001,1200,25.280001
2016-03-22,25.440001,25.440001,25.040001,25.219999,10500,25.219999
2016-03-21,25.309999,25.440001,25.044001,25.25,4700,25.25
2016-03-18,25.389999,25.389999,25.142,25.142,1900,25.142
2016-03-17,25.02,25.200001,24.99,25.059999,7500,25.059999
2016-03-16,25.129999,25.139999,24.90,24.950001,6600,24.950001
2016-03-15,25.00,25.01,24.950001,25.00,3900,25.00
2016-03-14,24.969,25.384001,24.91,25.02,15800,25.02
2016-03-11,24.85,25.76,24.799999,25.76,13900,25.76
2016-03-10,24.736,24.75,24.674,24.73,8000,24.73
2016-03-09,24.90,24.90,24.65,24.75,8000,24.75
2016-03-08,25.00,25.00,24.75,24.99,19900,24.99
2016-03-07,24.940001,24.950001,24.90,24.950001,1700,24.950001
2016-03-04,24.790001,24.950001,24.658001,24.950001,6700,24.950001
2016-03-03,24.450001,24.799999,24.450001,24.790001,4800,24.790001
2016-03-02,24.75,24.790001,24.524,24.790001,9700,24.790001
2016-03-01,24.700001,24.889999,24.700001,24.889999,9600,24.889999
2016-02-29,24.75,24.75,24.75,24.75,300,24.75
2016-02-26,24.916,25.00,24.90,24.940001,3300,24.940001
