Date,Open,High,Low,Close,Volume,Adj Close
2016-04-19,9.51,9.51,9.51,9.51,000,9.51
2016-04-18,9.63,9.75,9.51,9.51,16000,9.51
2016-04-15,9.55,9.84,9.55,9.58,4600,9.58
2016-04-14,9.53,9.85,9.51,9.77,6300,9.77
2016-04-13,9.65,9.68,9.65,9.68,200,9.68
2016-04-12,9.65,9.65,9.65,9.65,000,9.65
2016-04-11,9.65,9.65,9.65,9.65,000,9.65
2016-04-08,9.60,9.80,9.60,9.65,3300,9.65
2016-04-07,9.85,9.85,9.85,9.85,000,9.85
2016-04-06,9.85,9.85,9.85,9.85,000,9.85
2016-04-05,9.85,9.85,9.85,9.85,000,9.85
2016-04-04,9.85,9.85,9.85,9.85,1000,9.85
2016-04-01,9.68,9.68,9.68,9.68,130700,9.68
2016-03-31,9.82,9.82,9.82,9.82,000,9.82
2016-03-30,9.82,9.82,9.82,9.82,000,9.82
2016-03-29,9.82,9.82,9.82,9.82,000,9.82
2016-03-28,9.82,9.82,9.82,9.82,000,9.82
2016-03-24,9.82,9.82,9.82,9.82,000,9.82
2016-03-23,9.82,9.82,9.82,9.82,000,9.82
2016-03-22,9.82,9.82,9.82,9.82,000,9.82
2016-03-21,9.82,9.82,9.82,9.82,000,9.82
2016-03-18,9.82,9.82,9.82,9.82,000,9.82
2016-03-17,9.82,9.82,9.82,9.82,000,9.82
2016-03-16,9.82,9.82,9.82,9.82,000,9.82
2016-03-15,9.82,9.82,9.82,9.82,000,9.82
2016-03-14,9.82,9.82,9.82,9.82,000,9.82
2016-03-11,9.82,9.82,9.82,9.82,000,9.82
2016-03-10,9.82,9.82,9.82,9.82,000,9.82
2016-03-09,9.82,9.82,9.82,9.82,5000,9.82
2016-03-08,9.82,9.82,9.61,9.62,2700,9.62
2016-03-07,10.00,10.00,10.00,10.00,500,10.00
2016-03-04,9.82,9.82,9.82,9.82,000,9.82
2016-03-03,9.82,9.82,9.82,9.82,000,9.82
2016-03-02,9.82,9.82,9.82,9.82,000,9.82
2016-03-01,9.82,9.82,9.82,9.82,000,9.82
2016-02-29,9.82,9.82,9.82,9.82,000,9.82
2016-02-26,9.82,9.82,9.82,9.82,000,9.82
2016-02-25,9.82,9.82,9.82,9.82,000,9.82
2016-02-24,9.82,9.82,9.82,9.82,000,9.82
2016-02-23,9.82,9.82,9.82,9.82,000,9.82
2016-02-22,9.82,9.82,9.82,9.82,000,9.82
2016-02-19,9.82,9.82,9.82,9.82,000,9.82
2016-02-18,9.82,9.82,9.82,9.82,000,9.82
2016-02-17,9.82,9.82,9.82,9.82,000,9.82
2016-02-16,9.82,9.82,9.82,9.82,000,9.82
2016-02-12,9.82,9.82,9.82,9.82,000,9.82
2016-02-11,9.82,9.82,9.82,9.82,000,9.82
2016-02-10,9.82,9.82,9.82,9.82,000,9.82
2016-02-09,9.82,9.82,9.82,9.82,000,9.82
2016-02-08,9.82,9.82,9.82,9.82,000,9.82
2016-02-05,9.82,9.82,9.82,9.82,000,9.82
2016-02-04,9.82,9.82,9.82,9.82,000,9.82
2016-02-03,9.82,9.82,9.82,9.82,000,9.82
2016-02-02,9.82,9.82,9.82,9.82,000,9.82
2016-02-01,9.82,9.82,9.82,9.82,000,9.82
2016-01-29,9.82,9.82,9.82,9.82,000,9.82
2016-01-28,9.82,9.82,9.82,9.82,1000,9.82
2016-01-27,10.00,10.00,10.00,10.00,000,10.00
2016-01-26,10.00,10.00,10.00,10.00,000,10.00
2016-01-25,9.70,10.00,9.70,10.00,1300,10.00
2016-01-22,9.71,9.71,9.71,9.71,5000,9.71
2016-01-21,9.56,9.56,9.56,9.56,000,9.56
2016-01-20,9.56,9.56,9.56,9.56,000,9.56
2016-01-19,9.56,9.56,9.56,9.56,000,9.56
2016-01-15,9.56,9.70,9.56,9.56,21200,9.56
2016-01-14,9.56,9.56,9.56,9.56,757100,9.56
2016-01-13,9.66,9.66,9.66,9.66,000,9.66
2016-01-12,9.66,9.66,9.66,9.66,000,9.66
2016-01-11,9.66,9.66,9.66,9.66,000,9.66
2016-01-08,9.66,9.66,9.66,9.66,000,9.66
2016-01-07,9.66,9.66,9.66,9.66,000,9.66
2016-01-06,9.66,9.66,9.66,9.66,000,9.66
2016-01-05,9.66,9.66,9.66,9.66,000,9.66
2016-01-04,9.62,9.79,9.56,9.66,10700,9.66
2015-12-31,10.00,10.00,9.90,9.90,700,9.90
2015-12-30,9.54,9.54,9.54,9.54,000,9.54
2015-12-29,9.54,9.54,9.54,9.54,000,9.54
2015-12-28,9.54,9.54,9.54,9.54,000,9.54
2015-12-24,9.54,9.54,9.54,9.54,000,9.54
2015-12-23,9.54,9.54,9.54,9.54,100000,9.54
2015-12-22,9.66,10.19,9.58,9.84,116000,9.84
2015-12-21,9.65,9.85,9.60,9.78,71400,9.78
2015-12-18,9.68,9.85,9.48,9.74,44100,9.74
2015-12-17,9.60,9.60,9.60,9.60,000,9.60
2015-12-16,9.60,9.60,9.60,9.60,000,9.60
2015-12-15,9.60,9.60,9.60,9.60,100000,9.60
2015-12-14,9.82,9.82,9.82,9.82,000,9.82
2015-12-11,9.82,9.82,9.82,9.82,000,9.82
2015-12-10,9.82,9.82,9.82,9.82,000,9.82
2015-12-09,9.82,9.82,9.82,9.82,000,9.82
2015-12-08,9.82,9.82,9.82,9.82,000,9.82
2015-12-07,9.82,9.82,9.82,9.82,000,9.82
2015-12-04,9.82,9.82,9.82,9.82,000,9.82
2015-12-03,9.82,9.82,9.82,9.82,000,9.82
2015-12-02,9.82,9.82,9.82,9.82,000,9.82
2015-12-01,9.82,9.82,9.82,9.82,000,9.82
2015-11-30,9.82,9.82,9.82,9.82,100,9.82
2015-11-27,9.75,9.75,9.75,9.75,000,9.75
2015-11-25,9.75,9.75,9.75,9.75,000,9.75
2015-11-24,9.75,9.75,9.75,9.75,000,9.75
2015-11-23,9.75,9.75,9.75,9.75,000,9.75
2015-11-20,9.75,9.75,9.75,9.75,000,9.75
2015-11-19,9.75,9.75,9.75,9.75,000,9.75
2015-11-18,9.75,9.75,9.75,9.75,000,9.75
2015-11-17,9.73,9.75,9.73,9.75,1300,9.75
2015-11-16,9.45,9.45,9.45,9.45,000,9.45
2015-11-13,9.45,9.45,9.45,9.45,000,9.45
2015-11-12,9.45,9.45,9.45,9.45,000,9.45
2015-11-11,9.45,9.45,9.45,9.45,000,9.45
2015-11-10,9.45,9.45,9.45,9.45,000,9.45
2015-11-09,9.45,9.45,9.45,9.45,000,9.45
2015-11-06,9.45,9.45,9.45,9.45,000,9.45
